25500,392.16,0.000249935,-7.89779E-05,0.001643796,0.002285734,-0.000758305,0.01171632,0.000228379,-7.26926E-05,0.000987756,0.002946985,-0.000678958,0.00990528,0.004295704,-0.001197324,0.02298912,0.001930348,-0.00044575,0.008036952,0.001979869,-0.000564724,0.008212512,0.00043326,-0.00010684,0.001677984,0.00367038,-0.00086249,0.01754676,0.001541948,-0.000501492,0.01134672,0.000283726,-9.32927E-05,0.001893276,0.001146751,-0.000283262,0.004911984,0.000850596,-0.000281651,0.005092164,0.003509194,-0.000712801,0.01264956,0.001659439,-0.00044793,0.00961884,0.000405101,-0.000133099,0.002860704,0.000671155,-0.000233303,0.00400554,0.00238866,-0.000700193,0.00953568,0.001051593,-0.000352087,0.006499416,0.001532238,-0.000387068,0.006030948,0.002910087,-0.000568895,0.01134672,0.000851955,-0.000282978,0.0043428,0.001875972,-0.00058795,0.008860236,0.001026347,-0.000326207,0.004483248,0.003114956,-0.000812475,0.011004,0.00931216,-0.00213834,0.02761087,0.003725826,-0.000699718,0.01507548,0.002494466,-0.000817656,0.00955514,0.003302546,-0.00053223,0.01322314,0.003652714,-0.000750491,0.0127463,0.007309276,-0.001542054,0.02663885,0.000228956,-0.00010183,0.00138467,0.001334294,-0.00050981,0.007566167,0.007273682,-0.001590096,0.02413544,0.00727272,-0.002498184,0.03084788,0.000222126,-9.91926E-05,0.001129744,,,,0.00047215,-0.000170785,0.001949542,0.000281866,-0.000134141,0.001502046,0.000492736,-0.000221747,0.002256737,0.00132756,-0.000306244,0.005770681,0.001387204,-0.000480137,0.006866496,0.001460316,-0.000378401,0.005314015,0.001496872,-0.000476087,0.00609805,0.00471861,-0.001437492,0.01507548,0.001473784,-0.000480043,0.007686294,0.004018274,-0.00065827,0.01193934,0.001434342,-0.000720347,0.006120058,0.001420874,-0.000395923,0.004978393,0.000643097,-0.000272426,0.004174184,0.00381433,-0.00090903,0.01588244,0.002320344,-0.000862024,0.01151752,0.000948051,-0.000322541,0.00358547
25000,400,0.002247038,-0.000758159,0.01533144,0.01011488,-0.003455272,0.05334,0.00198834,-0.000598629,0.008659368,0.01172693,-0.002755048,0.03908552,0.01366182,-0.004359728,0.08182864,0.007314098,-0.001793282,0.03417824,0.008289026,-0.002435154,0.03691128,0.002770848,-0.000850897,0.01314704,0.01364044,-0.003593858,0.06572504,0.006882222,-0.00233408,0.05271008,0.002375318,-0.00065771,0.01511808,0.006471726,-0.001685956,0.02871216,0.004238585,-0.001502564,0.02787904,0.01436736,-0.00266231,0.05393944,0.00660642,-0.001702628,0.04305808,0.002534599,-0.000931235,0.0191516,0.004421384,-0.001450464,0.02673096,0.01073276,-0.003267712,0.04413504,0.005501074,-0.001856844,0.03396488,0.00797474,-0.002363256,0.03391408,0.01077552,-0.002413272,0.04346448,0.005014679,-0.001710964,0.02607056,0.009517307,-0.002967616,0.04491736,0.00576191,-0.001945414,0.0269748,0.01215642,-0.004103596,0.04077255,0.02515924,-0.006305096,0.0865592,0.01357414,-0.003099712,0.0525161,0.0112677,-0.003770004,0.0471569,0.0120083,-0.002523696,0.0495726,0.01493896,-0.003114216,0.05595695,0.02209104,-0.006005692,0.08589945,0.00233289,-0.000981403,0.0141085,0.006667516,-0.002606576,0.03338335,0.023276,-0.006022268,0.08196125,0.0231173,-0.00653198,0.106981,0.001911806,-0.000823102,0.01145935,,,,0.003141202,-0.001347836,0.01515395,0.00207368,-0.000920797,0.012383,0.004275378,-0.001474228,0.01545845,0.006495062,-0.001845116,0.03129245,0.008171992,-0.002445996,0.0405797,0.007747734,-0.002050244,0.03204355,0.007539308,-0.002544416,0.0320943,0.01504476,-0.004116028,0.0616714,0.007465248,-0.002534056,0.03750425,0.01668466,-0.002603468,0.05278,0.007343578,-0.003570056,0.031465,0.007127746,-0.001979796,0.0282373,0.004879496,-0.001982904,0.03102855,0.01155336,-0.003239572,0.06582275,0.0110032,-0.003690232,0.0491463,0.004865742,-0.0015022,0.0193662
24500,408.16,0.01138473,-0.004176,0.08660126,0.03086622,-0.01230876,0.171024,0.01395513,-0.004106052,0.06341122,0.03521448,-0.008180784,0.1294896,0.03466827,-0.01208952,0.2192772,0.02713914,-0.006674292,0.1376336,0.03101616,-0.0103784,0.1412984,0.01653624,-0.005320224,0.07595298,0.03910221,-0.01121256,0.2162232,0.0238833,-0.009644472,0.1987136,0.0124236,-0.003870108,0.08150108,0.02395827,-0.006560496,0.110962,0.01534743,-0.005520672,0.1125908,0.04224024,-0.009956628,0.1810004,0.02215899,-0.006329772,0.1505622,0.01426572,-0.005071752,0.1052612,0.01769292,-0.006416424,0.109944,0.03319029,-0.01095156,0.14761,0.02129148,-0.007744392,0.1402804,0.02785671,-0.00813798,0.1168664,0.03325455,-0.00776736,0.1510712,0.02193408,-0.004815972,0.1014946,0.02860641,-0.01000048,0.1502568,0.02386188,-0.008540964,0.1229744,0.04358436,-0.0151263,0.1547864,0.05590328,-0.01907766,0.2296471,0.04847616,-0.01324323,0.2007766,0.03753536,-0.016464,0.1626878,0.03059216,-0.007255479,0.1575215,0.04532016,-0.01294482,0.1815296,0.0574918,-0.01981854,0.2328887,0.01192968,-0.004398975,0.08510213,0.02537424,-0.009711702,0.1244977,0.05886992,-0.01741068,0.2179976,0.05243168,-0.01781199,0.2618605,0.0123084,-0.004685037,0.07949011,0.04363696,-0.01211133,0.1840621,0.01612716,-0.006764646,0.08204287,0.0128344,-0.005851923,0.07604591,0.02006164,-0.006624702,0.08739151,0.0239856,-0.006498135,0.1289549,0.02736252,-0.009782703,0.1597501,0.03005564,-0.008390466,0.1385784,0.02743616,-0.01076334,0.1336147,0.04705596,-0.01612443,0.1973324,0.0256162,-0.008775312,0.1525578,0.05374668,-0.01212162,0.1789971,0.02759396,-0.01292424,0.1262198,0.0290352,-0.008817501,0.1200405,0.02101896,-0.008003562,0.1314874,0.0312444,-0.01056783,0.1867972,0.03689364,-0.01416933,0.1624852,0.02378572,-0.01002143,0.1008138
24000,416.67,0.03050214,-0.01191836,0.2725254,0.0604118,-0.02894017,0.4231236,0.04767348,-0.01480516,0.2487838,0.08307416,-0.0305176,0.4113534,0.05881422,-0.02539353,0.4508892,0.06372334,-0.02184689,0.4130636,0.07364738,-0.02937319,0.4445514,0.04191796,-0.01314525,0.2432508,0.0651199,-0.02637298,0.421514,0.04616054,-0.02259952,0.4339884,0.04303944,-0.01702181,0.346567,0.05330204,-0.01741359,0.3008946,0.03187754,-0.01398036,0.2679984,0.070886,-0.0269091,0.4001868,0.04991644,-0.01759917,0.3830848,0.03789756,-0.01802188,0.3357022,0.04407628,-0.019589,0.3570294,0.07505452,-0.02481617,0.364675,0.0435896,-0.01921784,0.356627,0.06177662,-0.02138294,0.3381166,0.05876132,-0.01790847,0.3077354,0.0532174,-0.02236239,0.386304,0.05958656,-0.02321812,0.3814752,0.05664532,-0.02218712,0.345561,0.08940333,-0.02782875,0.3771225,0.09104712,-0.03240025,0.4334661,0.07836795,-0.02551225,0.4530465,0.07419042,-0.03096525,0.3550446,0.0814566,-0.02706,0.4147848,0.09142404,-0.03215425,0.413586,0.07951965,-0.0395855,0.4598397,0.03704286,-0.0140015,0.2742255,0.04348191,-0.01911625,0.4121874,0.09168579,-0.02934575,0.4053942,0.07060968,-0.03157,0.4560435,0.02665662,-0.01341725,0.2529468,0.07094472,-0.02313425,0.4334661,0.04387977,-0.0198235,0.2858139,0.03529437,-0.01868575,0.2650347,0.06767808,-0.022345,0.3039957,0.04080159,-0.017015,0.3387609,0.0590508,-0.02733675,0.3892104,0.06339585,-0.02493825,0.3315681,0.06896589,-0.0281055,0.3732264,0.09704643,-0.03955475,0.4672323,0.0522453,-0.0210125,0.3674322,0.1105632,-0.029725,0.4398597,0.05141817,-0.027962,0.2935062,0.06305034,-0.02528675,0.3243753,0.04174389,-0.02169925,0.3594402,0.06903918,-0.0285155,0.3875121,0.06112386,-0.0301555,0.3867129,0.05470575,-0.02887425,0.2912085
23500,425.53,0.03934008,-0.02147492,0.563124,0.07295184,-0.03995836,0.6980934,0.070551,-0.02777656,0.519036,0.0960336,-0.03745004,0.63126,0.06609681,-0.03560992,0.714426,0.07241481,-0.02809524,0.6271518,0.07389954,-0.0269336,0.5600178,0.07056153,-0.03122036,0.5718414,0.07509996,-0.0294522,0.6644262,0.05627232,-0.03313244,0.7303578,0.06226389,-0.02418884,0.5994966,0.06905574,-0.02638876,0.6136248,0.0405405,-0.0244664,0.559116,0.0906633,-0.03403708,0.6837648,0.0511758,-0.02797188,0.684366,0.05029128,-0.02833168,0.6370716,0.05325021,-0.03189884,0.6045066,0.08365032,-0.04032844,0.656811,0.05455593,-0.0325362,0.6607188,0.08264997,-0.0339754,0.618735,0.07715331,-0.02449724,0.6029034,0.06311682,-0.02732424,0.5722422,0.07537374,-0.03383148,0.6536046,0.07631091,-0.03453052,0.6584142,0.1287626,-0.05977088,0.6623617,0.08191226,-0.037632,0.7079072,0.09876332,-0.04031488,0.7070063,0.08052108,-0.04062208,0.634634,0.06921382,-0.02069504,0.6523517,0.08543728,-0.03715072,0.7112105,0.1048092,-0.05479424,0.683683,0.04854486,-0.01980416,0.5432427,0.08459002,-0.04278272,0.5362357,0.10983,-0.04603904,0.6871865,0.08030142,-0.03016704,0.7164157,0.05663044,-0.0274944,0.5527522,0.1054368,-0.0472064,0.6768762,0.0657934,-0.03892224,0.5592587,0.0582622,-0.03960832,0.5419414,0.1019222,-0.0349184,0.6142136,0.0759396,-0.02981888,0.6171165,0.0760965,-0.02604032,0.539539,0.07793746,-0.0247808,0.6779773,0.0854582,-0.03893248,0.6321315,0.1345156,-0.05497856,0.6694688,0.06538546,-0.02843648,0.6378372,0.08010268,-0.02976768,0.6728722,0.07187066,-0.0455168,0.5652647,0.08853344,-0.0406528,0.6185179,0.0595174,-0.03289088,0.6170164,0.06928704,-0.02685952,0.6524518,0.08767572,-0.0454144,0.656656,0.09720478,-0.0327168,0.5630625
23000,434.78,0.03976168,-0.02248396,0.8413542,0.0487312,-0.03473377,0.8984757,0.05542376,-0.03129468,0.7938372,0.07794864,-0.03456753,0.9803667,0.04482632,-0.03032841,0.8968581,0.04785872,-0.02475937,0.8489367,0.07036232,-0.04229769,1.004631,0.04461352,-0.0178708,0.8185056,0.04792256,-0.02588149,0.8159781,0.02896208,-0.01477458,0.8195166,0.04732672,-0.02049947,0.9302211,0.0514444,-0.02439572,0.8085978,0.03253712,-0.01896175,0.8018241,0.07196896,-0.0253516,0.914955,0.03715488,-0.01989685,0.8718864,0.0410704,-0.0253516,0.8989812,0.0459116,-0.02155925,0.9774348,0.0694792,-0.03128429,0.8660226,0.0434644,-0.03209471,0.9313332,0.05939248,-0.02855172,0.8206287,0.06311648,-0.002160081,0.9112143,0.05268928,-0.01746559,0.8616753,0.05196576,-0.02673347,0.8655171,0.05499816,-0.02935175,0.9237507,0.08181219,-0.0402186,0.9390381,0.07664883,-0.0268566,0.8163155,0.06798771,-0.0285294,0.9016007,0.07064226,-0.0418812,0.8247239,0.08350902,-0.0215016,0.9400391,0.08694432,-0.0406776,0.8373365,0.06228303,-0.0372912,0.9472463,0.03967251,-0.0190944,0.8603595,0.04139016,-0.0219402,0.9151142,0.06038841,-0.0276012,0.8365357,0.04887495,-0.0269484,0.8506498,0.03969333,-0.0242046,0.8259251,0.05354904,-0.0348228,0.8544536,0.05853543,-0.0335784,0.8423415,0.05126925,-0.019686,0.8496488,0.07915764,-0.0363324,0.8489481,0.02672247,-0.0168402,0.7102095,0.04513776,-0.0268056,0.8832824,0.05648466,-0.047328,0.8377369,0.07268262,-0.0420546,0.9178169,0.0527787,-0.024378,0.9737728,0.05669286,-0.0236844,0.8860852,0.1983105,-0.0248778,1.075074,0.06980946,-0.0350472,0.9121112,0.0575673,-0.0310998,0.7531524,0.04459644,-0.019686,0.7826819,0.04635573,-0.0271932,0.8484476,0.04369077,-0.0365772,0.8314306,0.06012816,-0.0417792,0.8026018
22500,444.44,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
22000,454.55,-0.08151045,0.05081949,0.933366,-0.07639975,0.04772781,0.9595082,-0.1170246,0.0659016,0.8669668,-0.1070118,0.06463035,0.9782948,-0.09206561,0.06076575,0.8838648,-0.0694638,0.03990708,0.919947,-0.1090978,0.06354216,0.9503634,-0.07033992,0.04356828,1.072526,-0.08453515,0.06351165,0.8751176,-0.06632437,0.04238856,1.031772,-0.0612241,0.03239145,0.9826684,-0.0814583,0.05381964,1.039724,-0.04842649,0.0407817,1.049664,-0.08679846,0.06138612,0.8653764,-0.0669606,0.04552092,0.9257122,-0.07933058,0.05346369,0.9263086,-0.07183141,0.0476973,0.863786,-0.09138766,0.07247142,0.8784972,-0.06515621,0.0464769,0.9605022,-0.08315839,0.05537565,1.00394,-0.07794339,0.04935501,0.947282,-0.05901294,0.05376879,1.0934,-0.0762433,0.0524772,0.9553334,-0.09818802,0.06653214,0.8739248,-0.09242251,0.04823481,0.8830536,-0.1281953,0.08843217,0.7921188,-0.1162125,0.06869745,0.8846472,-0.1114607,0.05881998,0.8488908,-0.07506811,0.06214617,0.9743868,-0.1119772,0.0501456,0.8179152,-0.1445167,0.08787612,0.90387,-0.06901473,0.05421993,1.003968,-0.090904,0.06750447,0.8687112,-0.14462,0.08206287,0.9393276,-0.09278406,0.06016461,0.8752848,-0.08300155,0.06028593,0.95616,-0.1210676,0.07806942,0.890424,-0.128092,0.06486576,0.8786712,-0.09165809,0.06946581,0.92379,-0.1537104,0.1141419,0.9250848,-0.08973671,0.06172155,0.840624,-0.1015955,0.06583632,0.9256824,,,,-0.1145597,0.068748,0.862536,-0.1365626,0.08605632,0.9029736,-0.08270198,0.06312684,0.87648,-0.04686721,0.05643402,0.9274752,-0.06796107,0.04759788,0.9450048,-0.122927,0.07190232,0.8662212,-0.08174129,0.04537368,0.88644,-0.09901305,0.06196419,0.8425164,-0.1191049,0.07150803,0.898392,-0.1091881,0.05539269,0.8369388
21500,465.12,-0.1865472,0.143846,0.76032,-0.1891497,0.140807,0.83952,-0.2532753,0.1617761,0.723789,-0.2986629,0.1917609,0.658251,-0.2353701,0.1736282,0.679536,-0.2250642,0.1375654,0.688644,-0.2610828,0.1790984,0.74448,-0.1549008,0.113456,0.984852,-0.1935219,0.1603579,0.737946,-0.1580238,0.1274354,0.848529,-0.1924809,0.1153807,0.789624,-0.2476539,0.1774776,0.77913,-0.1512573,0.1304744,0.882387,-0.2101779,0.15195,0.76923,-0.194667,0.1411109,0.714285,-0.1906071,0.1500253,0.73953,-0.1631247,0.1217626,0.643005,-0.236307,0.1902414,0.630432,-0.1733265,0.1351342,0.785268,-0.2330799,0.1589397,0.793188,-0.2200674,0.1611683,0.711216,-0.1829037,0.1603579,0.931689,-0.200913,0.1586358,0.761409,-0.2336004,0.1798075,0.678447,-0.2541816,0.1644897,0.690135,-0.2862768,0.195123,0.7741428,-0.2577936,0.1634787,0.6951,-0.2608896,0.185013,0.6677925,-0.1913328,0.1503357,0.833127,-0.2668752,0.1712634,0.6536919,-0.28896,0.1998747,0.7479276,-0.1765752,0.1460895,0.8065146,-0.183696,0.1514478,0.7263795,-0.3139344,0.2008857,0.7134705,-0.2341608,0.1720722,0.6824889,-0.1874112,0.168837,0.7954923,-0.3001056,0.1956285,0.7181376,-0.2860704,0.1798569,0.7246914,-0.1868952,0.1621644,0.7240956,-0.3022728,0.1999758,0.6570681,-0.2121792,0.1666128,0.7170453,-0.2304456,0.168837,0.8602359,-0.2376696,0.1605468,0.6837798,-0.2400432,0.1783404,0.6590541,-0.2747184,0.1985604,0.7578576,-0.1920552,0.1661073,0.7160523,-0.2343672,0.1643886,0.7341249,-0.1968024,0.1541775,0.7245921,-0.2914368,0.1898658,0.7203222,-0.1743048,0.128397,0.7529919,-0.2412816,0.165804,0.7015545,-0.2446872,0.179958,0.6800064,-0.2567616,0.1893603,0.650415
21250,470.59,-0.2622714,0.211419,0.6187804,-0.269357,0.2229786,0.6001496,-0.3431306,0.2397096,0.5337526,-0.3390668,0.2293668,0.5947982,-0.3070774,0.2412306,0.5135362,-0.303743,0.2023944,0.5899423,-0.3446936,0.256035,0.6484113,-0.2351794,0.1979328,0.6239336,-0.2554984,0.221052,0.568834,-0.2218418,0.1882998,0.6884477,-0.231845,0.1604148,0.6496005,-0.3477154,0.2554266,0.6003478,-0.2165276,0.2013804,0.675862,-0.2798812,0.2392026,0.6075821,-0.2512262,0.2023944,0.6056992,-0.2527892,0.216996,0.588654,-0.242265,0.1756248,0.4808332,-0.3138504,0.2767206,0.4020487,-0.2389306,0.1994538,0.6574294,-0.3114538,0.2137512,0.8100434,-0.2895718,0.226629,0.5399959,-0.248517,0.2405208,0.6866639,-0.2705032,0.226122,0.6085731,-0.3017632,0.246402,0.5343472,-0.336295,0.2356015,0.5921225,-0.346492,0.2650643,0.6137263,-0.32136,0.2246034,0.5753746,-0.320227,0.2531581,0.5174011,-0.279439,0.2166323,0.6446455,-0.325583,0.2238971,0.5437617,-0.365341,0.2678895,0.5408878,-0.244728,0.2097711,0.6949883,-0.241226,0.2061387,0.5946,-0.391091,0.2695039,0.5814197,-0.266152,0.2100738,0.5498068,-0.239887,0.2246034,0.6687268,-0.375332,0.2650643,0.5734917,-0.339488,0.2513419,0.5422752,-0.238445,0.2230899,0.6244291,-0.359779,0.2679904,0.5180948,-0.267594,0.2245025,0.5808251,-0.292211,0.2335835,0.665952,-0.284486,0.2106792,0.5692304,-0.303335,0.2518464,0.580726,-0.333308,0.2581022,0.5930144,-0.238342,0.2201638,0.6014379,-0.331042,0.229043,0.6054019,-0.253071,0.2147152,0.6561411,-0.346286,0.2479113,0.5929153,-0.238239,0.1762723,0.6180867,-0.300451,0.2190539,0.5412842,-0.287061,0.2344916,0.5632844,-0.315901,0.2516446,0.5674466
